"station_name","lat","lon"
"Radfeld",47.458688,11.932414
"Rojacher",47.048,12.9678
"SAALBACH",47.3877792358,12.6483335495
"SALZBURG-FLUGHAFEN",47.789389,13.008528
"SALZBURG/FREISAAL",47.7911109924,13.0541667938
"SCHAERDING",48.4641685485,13.4344444444
"SCHMITTENHOEHE",47.3286094666,12.7380552292
"SCHOECKL",47.1986122131,15.4663887024
"SCHROECKEN",47.2616666667,10.0861111111
"SEEFELD",47.32472229,11.1755552292
"SEIBERSDORF",47.9763870239,16.5049991608
"SEMMERING",47.6333351135,15.828332901
"SILLIAN",46.7463874817,12.4236106873
"SONNBLICK",47.0541666667,12.9575
"SONNBLICK Observatory",47.054018786,12.9576927483
"SPITTAL/DRAU",46.7905540466,13.4872226715
"ST. ANDRAE I.L.",46.7641677856,14.8280553818
"ST. ANTON AM ARLBERG",47.1316680908,10.2700004578
"ST. ANTON AM ARLBERG",47.13139,10.26667
"ST. JOHANN IM PONGAU",47.315278,13.183611
"ST. MICHAEL/LEOBEN",47.3355555556,15.005
"ST. MICHAEL/LUNGAU",47.0944442749,13.6227779388
"ST. RADEGUND",47.182220459,15.4897222519
"ST. VEIT IM PONGAU",47.3291666667,13.155
"ST. WOLFGANG",47.7402763367,13.4419441223
"ST.POELTEN LANDHAUS",48.19972229,15.631111145
"ST.VEIT/GLAN",46.7391666667,14.3855555556
"STIFT ZWETTL",48.6177777778,15.2036111111
"STOCKERAU",48.409833,16.190861
"St. Koloman",47.6500015259,13.1999998093
"Stephansplatz",48.2166671753,16.3833332062
"TANNHEIM",47.5002777778,10.5058333333
"TULLN/LANGENLEBARN",48.3238888889,16.1180555556
"VALLUGA (RADAR)",47.1575,10.2127777778
"VILLACH",46.618057251,13.8738889694
"VILLACHER ALPE",46.6036111111,13.6733333333
"VILLACHER ALPE- AUTOM.",46.6036111111,13.672777778
"VIRGEN",47.0027777778,12.4558333333
"Vorhegg",46.6786117554,12.974439621
"WAIDHOFEN AN DER YBBS",47.9455566406,14.8097219467
"WAIDHOFEN/YBBS",47.9577789307,14.784444809
"WARTH",47.2558326721,10.1861114501
"WEISSENSEE/GATSCHACH",46.7186126709,13.2858333588
"WEITENSFELD",46.8491668701,14.1908330917
"WEITRA",48.7022209167,14.8986110687
"WELS/SCHLEISSHEIM",48.1627777778,14.0713888889
"WIEN-DONAUFELD",48.2572212219,16.4313888549
"WIEN/HOHE WARTE (11035-0)",48.2486111111,16.3563888889
"WIEN/HOHE WARTE (11035-1)",48.2486111111,16.3563888889
"WIEN/INNERE STADT",48.1983333333,16.3669444444
"WIEN/MARIABRUNN",48.206943512,16.2294445038
"WIEN/SCHWECHAT-FLUGHAFEN",48.1175,16.581389
"WIEN/UNTERLAA",48.125,16.4194450378
"WIENER NEUSTADT",47.8322222222,16.2313888889
"WINDISCHGARSTEN",47.7202758789,14.3261108398
"WOLFSEGG",48.105556488,13.6708335876
"Wien-Kendlerstraße",48.205,16.3098
"ZELL AM SEE",47.2900009155,12.7863893509
"ZELTWEG",47.2,14.75
"ZELTWEG/AUTOM. STAT.",47.1997222222,14.7469444444
"ZIRBITZKOGEL",47.0719444444,14.5602777777
"ZWERNDORF-MARCHEGG",48.3380555556,16.8313888889
"Zöbelboden",47.8333320618,14.4333333969
"Äußeres Hochebenkar",46.836925,11.008244
"AGDAM",39.9833333333,46.75
"AGSTAPHA AIRPORT",41.1333333333,45.4166666667
"ALAT",39.9666666667,49.4
"ALIBAY",41.65,46.7166666667
"ALTIAGACH",40.8666666667,48.9333333333
"ASTARA",38.45,48.8833333333
"BAKU (KHURDALAN)",40.4166666667,49.7833333333
"BAKU/BINA AIRPORT",40.45,50.0666666667
"BAKU/ZABRAT AIRPORT",40.5,49.9833333333
"BARDA",40.3666666667,47.1166666667
"BEYLAGAN AERODROME",39.7666666667,47.75
"BILASUVAR",39.4666666667,48.55
"CHILOV ISLAND",40.3333333333,50.6166666667
"DASHKASAN",40.4666666667,46.0833333333
"EVLAKH AIRPORT",40.6166666667,47.15
"FIZULY",39.6,47.15
"GADABAY",40.6833333333,45.8166666667
"GANDJA",40.7166666667,46.4166666667
"GAZIMAMMAD AERODROME",40.0166666667,48.9166666667
"GIRIZ",41.2166666667,48.2333333333
"GOYCHAY",40.65,47.75
"GUBA",41.3666666667,48.5166666667
"GYANCA AIRPORT",40.7333333333,46.4
"GYOY-GYOL",40.4166666667,46.3333333333
"GYOYTAPA",39.7,48.6
"IMISHLY",39.8666666667,48.05
"ISMAILLY",40.7833333333,48.1333333333
"ISTISU",39.9333333333,45.9666666667
"JAFARKHAN",39.9333333333,48.5333333333
"JEYRANCHEL",41.3,45.4666666667
"JULFA",38.95,45.6333333333
"KALVAZ",38.6666666667,48.3833333333
"KHACHMAZ AERODROME",41.4166666667,48.8833333333
"KHALTAN",41,48.7
"KHANKANDY",39.9833333333,46.75
"KHINALIG",41.1833333333,48.1333333333
"KHOJALY AIRPORT",39.9,46.7833333333
"KHOJAVAND",39.7833333333,47.1
"KURDAMIR",40.3333333333,48.1666666667
"LACHIN",39.65,46.5333333333
"LANKARAN",38.7333333333,48.8333333333
"LERIK",38.7666666667,48.4
"MARAZA",40.5333333333,48.9333333333
"MASHTAGA",40.5333333333,50
"MINGACHEVIR",40.7666666667,47.05
"MINJIVAN",39,46.6666666667
"NABRAN",41.7833333333,48.7
"NAFTALAN AIRPORT",40.6,46.8
"NAXCIVAN",39.2,45.4166666667
"NEFT DASHLARI",40.2333333333,50.8166666667
"NEFTCHALA",39.4,49.25
"OGUZ",41.0666666667,47.4666666667
"ORDUBAD",38.9166666667,46.0166666667
"PARAGACHAY",39.1166666667,45.9833333333
"PIRALLAHI",40.4666666667,50.3166666667
"QABALA",40.9833333333,47.8666666667
"RADAR Akstafa MRL-5",41.0833333333,45.5
"RADAR Shamaxi MRL-5",40.6833333333,48.6333333333
"SABIRABAD",40.0166666667,48.4666666667
"SALYAN",39.5833333333,48.9666666667
"SARIBASH",41.5333333333,47.0666666667
"SHAHBUZ",39.4,45.5666666667
"SHAKI (37661-0)",41.2166666667,47.1666666667
"SHAMAKHY",40.6333333333,48.6333333333
"SHAMKIR",40.8333333333,46.0333333333
"SHAMKIR GYOL-GYOL",40.5,45.8833333333
"SHARUR",39.55,44.9666666667
"SHUBANY",40.3666666667,49.7666666667
"SHUSHA",39.7666666667,46.75
"SUMGAIT",40.6,49.6333333333
"TAR-TAR",40.35,47.0166666667
"TOVUZ",41.1,43.55
"YARDIMLI",38.9,48.25
"ZAKATALA",41.6666666667,46.65
"ZARDAB",40.2,47.2166666667
"BARANOVICHI",53.1319444444,25.9719444444
"BEREZINO",53.8283333333,28.9977777778
"BOBRUISK",53.2086111111,29.1269444444
"BORISOV",54.2655555556,28.4977777778
"BRAGIN",51.7866666667,30.259166
"BREST (33008-0)",52.1166666667,23.6858333333
"BREST (33008-1)",52.1166666667,23.6858333333
"Berezinsky Reserve",54.733333,28.3500003815
"DOKSHITSY",54.8872222222,27.7605555556
"GOMEL (33041-0)",52.4019444444,30.9630555556
"GOMEL (33041-1)",52.40194444,30.963055555
"GORKI",54.3038888889,30.9438888889
"GRODNO",53.6022222222,24.0555555556
"KLICHEV",53.4944444444,29.3119444444
"KOSTUCKOVICHI",53.3586111111,32.0711111111
"LEPEL",54.88,28.7047222222
"LIDA",53.9022222222,25.3233333333
"LYNTUPY",55.0488888889,26.3069444444
"MARIYNA GORKA",53.491666666,28.141111111
"MINSK",53.960278,27.703333
"MOGILEV",53.8713888888,30.3669444444
"MOZYR",52.0363888889,29.1922222222
"Minsk",53.928611,27.635278
"ORSHA",54.5027777778,30.4438888889
"PINSK",52.1222222222,26.1119444444
"POLOTSK",55.474722,28.751667
"RADAR Brest №8452",52.11541,23.89852
"RADAR Gomel №6324",52.532361,30.910277
"RADAR Misk №3423",53.865694,28.040305
"SENNO",54.8044444444,29.6875
"SHARCOVSCHINA",55.3630555556,27.4566666667
"SLAVGOROD (26878-0)",53.4511111111,31.0036111111
"SLUTSK",53.0533333333,27.5519444444
"VASILEVICHI",52.2519444444,29.8405555556
"VERHNEDVINSK",55.8208333333,27.94
"VITEBSK",55.2527777778,30.2491666667
"Verhnedvinsk",55.820833,27.94
"Vysokoe",52.3333282471,23.4333324432
"ZHITCKOVICHI",52.2138888889,27.8694444444
"ZHLOBIN",52.8941666667,30.0436111111
"ANTWERPEN/DEURNE",51.1902777778,4.4577777778
"Arlon",49.682,5.82398
"BEAUVECHAIN",50.7455555556,4.7633333333
"BEITEM",50.9038888889,3.1216666667
"BIERSET",50.6458333333,5.4555555556
"BRUSSELS NATIONAL (AIRPORT)",50.8963888889,4.5272222222
"BUZENOL",49.6202777778,5.5875
"CHARLEROI/GOSSELIES",50.4541666667,4.44
"CHIEVRES",50.5722222222,3.8313888889
"DIEPENBEEK",50.9155555556,5.4502777778
"DOURBES",50.0955555556,4.5944444444
"ELSENBORN",50.4822222222,6.1813888889
"ERNAGE",50.5819444444,4.6891666667
"Eupen",50.6333351135,6
"FLORENNES",50.2344444444,4.6530555556
"GENK",50.9333333333,5.5
"GENT/INDUSTRIE-ZONE",51.1805555556,3.8041666667
"HUMAIN",50.1936111111,5.2555555556
"KLEINE BROGEL",51.1688888889,5.4627777778
"KOKSIJDE",51.0880555556,2.6525
"MELLE",50.9802777778,3.8158333333
"MONT-RIGI",50.5108333333,6.0733333333
"OOSTENDE (AIRPORT)",51.200341,2.887306
"OOSTENDE (PIER)",51.2333333333,2.9166666667
"Offagne",49.8833351135,5.1999998093
"RADAR Jabbeke",51.1919444444,3.0641666667
"RADAR Wideumont",49.9136111111,5.5044444444
"RETIE",51.2213888889,5.0272222222
"SCHAFFEN",50.9969444444,5.0619444444
"SEMMERZAKE",50.9405555556,3.6697222222
"SINT-KATELIJNE-WAVER",51.075,4.5247222222
"SPA/LA SAUVENIERE",50.4786111111,5.91
"ST-HUBERT",50.0388888889,5.4038888889
"STABROEK",51.3247222222,4.3638888889
"UCCLE",50.7969444444,4.3580555556
"Uccle",50.7979011536,4.3587598801
"Vezin",50.5,4.9833331108
"ZEEBRUGGE",51.3472222222,3.2016666667
"BABIN DO",43.715492,18.28469
"BANJA LUKA",44.7833333333,17.2166666667
"BANJA VRUCICA",44.59087,17.88236
"BASTASI",43.36935,18.79713
"BIHAC",44.807677,15.866654
"BIJELA VODA",43.72775,18.917511
"BIJELJINA",44.75361,19.19264
"BIJELJINA SYNOP",44.75361,19.19267
"BILECA SYNOP",42.86743,18.42132
"BJELASNICA",43.703827,18.256962
"BOROVA GLAVA",43.775833,17.114853
"BOROVA RAVAN",43.856088,17.68312
"BOSANSKI PETROVAC",44.538346,16.400856
"BUDIM POTOK",44.260854,18.577889
"BUGOJNO",44.062084,17.45146
"BUTMIR",43.825606,18.317021
"Bileca",42.86743,18.42132
"CAJNICE",43.55794,19.07194
"CELINAC",44.73379,17.34716
"CEMERNO",43.24596,18.60733
"CEMERNO",43.24596,18.60733
"DERVENTA",44.98291,17.91515
"DIVICANI",44.362662,17.327946
"DOBOJ",44.72626,18.08891
"DOBOJ SYNOP",44.72629,18.08904
"DOBROSIN",43.896907,17.635603
"Delibasino Selo",44.80060556,17.22560833
"Doboj",44.74447222,18.09568333
"GABELA",43.059498,17.694669
"GACKO SYNOP",43.16459,18.50949
"GORAZDE",43.661332,18.979018
"GORNJI KAMENGRAD",44.797819,16.542219
"GORNJI VAKUF",43.937036,17.580156
"GRACANICABU",44.002211,17.495454
"GRACANICATZ",44.705285,18.315742
"GRADACAC",44.85914,18.441813
"GRUDE",43.363641,17.414926
"HAJDUCKE VODE",44.59531,17.59891
"HAN PIJESAK",44.08624,18.95093
"IVAN SEDLO",43.7700004578,18.0300006866
"IVAN SEDLO",43.751157,18.036256
"JABLANICA LENDAVA",43.667982,17.777021
"JAJCE",44.343313,17.268016
"KAKANJ",44.128975,18.123748
"KALESIJA",44.43418,18.885064
"KALINOVIK",43.50234,18.44656
"KARAULA KLADANJ",44.185782,18.674035
"KARAULA ZEPCE",44.450192,18.058101
"KISELJAK",43.946158,18.076127
"KLADANJ",44.231031,18.699573
"KOMAR",44.212685,17.479854
"KOPRIVNICA KUPRES",44.012632,17.286893
"KOTOR VAROS",44.60949,17.38862
"KRUPA NA UNI",44.89124,16.32002
"KRUPA NA VRBASU",44.61528,17.14425
"KUPRES",43.989599,17.276221
"Knezevo",44.49183,17.377491
"LIVNO",43.822593,17.001041
"MAGLAJ",44.55078,18.093809
"MAJEVAC",44.24021,17.02607
"MAKLJEN",43.845183,17.593117
"MANJACA",44.66326,17.00554
"MILICI",44.16279,19.06993
"MLJECANICA",45.09812,16.74335
"MODRICA",44.94507,18.32215
"MOSCANICA",43.883801,18.479966
"MOSTAR",43.348129,17.793929
"MRKONJIC GRAD",44.41111,17.08359
"Mrkonjic Grad synop",44.41113,17.08355
"NEUM",42.927341,17.60881
"NOVI GRAD SYNOP",45.05042,16.37733
"ODZAK",45.078447,18.311351
"OSTRELJ",44.475612,16.400628
"PIDRIS",43.892423,17.583991
"PMF BANJA LUKA",44.77907,17.19902
"PRIJEDOR",44.97193,16.71257
"PRNJAVOR",44.84918,17.69653
"RAT",44.044085,17.687057
"RIBNIK",44.40394,16.80902
"RIPAC",44.764563,15.956819
"ROGATICA",43.80295,19.00609
"ROVNA",44.097676,17.490071
"RUDO",43.61758,19.36846
"Rudo SYNOP",43.61759,19.36852
"SAMAC",45.02271,18.42393
"SANICA",44.614903,16.642483
"SANSKI MOST",44.77095,16.676019
"SAPNA",44.50914,19.016484
"SARAJEVO-BJELAVE",43.867791,18.42282
"SEHERDZIK",44.208407,17.418518
"SIPOVO",44.28419,17.08773
"SIROKI BRIJEG",43.389298,17.591575
"SLATINARS",44.82729,17.30093
"SNIJEZNICA",44.593933,18.955731
"SOKOLAC",43.92243,18.78016
"SOKOLAC SYNOP",43.92246,18.78007
"SRBAC",45.10268,17.51449
"SREBRENICA",44.09296,19.30296
"SREBRENICA SYNOP",44.09303,19.30301
"SREDNJE",44.005649,18.44032
"TESANJ",44.605509,17.989046
"TJENTISTE",43.35269,18.68885
"TODOROVO",45.042912,15.915217
"TRAVNIK",44.229917,17.655089
"TREBINJE",42.70335,18.32894
"TUZLA",44.542043,18.685014
"USTIKOLINA",43.580886,18.799797
"VARES",44.163932,18.329658
"VISEGRAD",43.78136,19.29374
"VISOKO",43.995285,18.173249
"VLASENICA",44.17886,18.94382
"VLASIC",44.312129,17.572135
"VOLJICE-GAJ",43.918704,17.534243
"ZENICA",44.201983,17.900328
"ZEPCE",44.422205,18.014295
"ZVORNIK",44.40381,19.11855
"ACHTOPOL",42.1,27.85
"BEO Moussala",42.1791992188,23.5855998993
"BOTEV VRAH (TOP/SOMMET)",42.6666666667,24.8333333333
"BURGAS",42.5,27.4833333333
"Burugas",42.4666671753,27.4666671753
"CHERNI VRAH (TOP/SOMMET)",42.5833333333,23.2666666667
"CHIRPAN",42.2,25.3333333333
"DRAGOMAN",42.9333333333,22.9333333333
"ELHOVO",42.1833333333,26.5666666667
"IVAILO",42.2166666667,24.3333333333
"KALIAKRA",43.3666666667,28.4666666667
"KURDJALI",41.65,25.3833333333
"KUSTENDIL",42.2666666667,22.7666666667
"Kaliakra",43.3666648865,28.4666671753
"LOM",43.8166666667,23.25
"LOVETCH",43.15,24.7
"MONTANA (15507-0)",43.4166666667,23.2166666667
"MOURGASH",42.8333333333,23.6666666667
"MUSSALA (TOP/SOMMET)",42.1833333333,23.5833333333
"NOVO SELO",44.1666666667,22.8
"ORYAHOVO",43.6833333333,23.9666666667
"PLEVEN",43.4,24.6
"PLOVDIV",42.0666666667,24.85
"PLOVDIV-KRUMOVO",42.1333333333,24.75
"PLOVDIV_UNI",42.138042,24.750643
"Pleven",43.4166679382,23.6000003815
"Plovdiv",42.1166648865,24.4166660309
"Primorsko",41.2666664124,27.75
"RADAR Gelemenovo, Mrl - 5",42.2711111111,24.3261111111
"RAZGRAD",43.566167,26.507722
"ROJEN",41.8833333333,24.7333333333
"ROUSSE",43.85,25.95
"Rojen Peak",41.7000007629,24.7333335876
"SANDANSKI",41.55,23.2666666667
"SHABLA",43.5333333333,28.5333333333
"SILISTRA",44.1166666667,27.2666666667
"SLIVEN *",42.6666666667,26.3333333333
"SNEJANKA (TOP/SOMMET)",41.6666666667,24.6833333333
"SOFIA (OBSERV.)",42.65,23.3833333333
"SVICHTOV",43.6166666667,25.35
"SVILENGRAD",41.7666666667,26.2
"Sofia",42.8166656494,23.3833293915
"Sofia_IEBAS",42.653805,23.387275
"VARNA",43.2,27.95
"VELIKO TARNOVO",43.0833333333,25.65
"VIDIN",43.9833333333,22.85
"VRATZA",43.2,23.5333333333
"Varna",43.2000007629,27.9166660309
"BILOGORA",45.8836111111,17.2002777778
"BJELOVAR",45.9097222222,16.8694444444
"Bilogora",45.8833351135,17.2000007629
"DARUVAR",45.5913888889,17.21
"DUBROVNIK/CILIPI",42.5627777778,18.27
"DUBROVNIK/GORICA",42.6447222222,18.085
"GOSPIC",44.5505555556,15.3730555556
"GRADISTE",45.1591666667,18.7036111111
"Goli Vrh",45.6975,15.724444
"Gorice",45.223611,17.278333
"HVAR",43.1711111111,16.4369444444
"KARLOVAC",45.4936111111,15.565
"KNIN",44.0408333333,16.2069444444
"KOMIZA",43.0483333333,16.0852777778
"KRAPINA",46.1377777778,15.8883333333
"KRIZEVCI",46.0288888889,16.5536111111
"Kopacki Rit",45.6975,18.833056
"Krizevci",46.0333328247,16.5499992371
"LASTOVO",42.7683333333,16.9
"MAKARSKA",43.2875,17.0197222222
"MALI LOSINJ",44.5325,14.4719444444
"Monte Kope",44.812222,13.8725
"OGULIN",45.2627777778,15.2222222222
"OSIJEK-CEPIN",45.5025,18.5613888889
"OSIJEK/KLISA",45.4677777778,18.8063888889
"Ogulin",45.2999992371,15.2333335876
"PALAGRUZA",42.3922222222,16.2430555556
"PARG",45.5936111111,14.6305555556
"PAZIN",45.2408333333,13.9452777778
"PLOCE",43.0475,17.4427777778
"PULA AERODROME",44.8963888889,13.9319444444
"PUNTIJARKA",45.9075,15.9683333333
"Prijeboj",44.831667,15.664444
"Puntijarka",45.9166679382,15.9666662216
"RAB",44.7555555556,14.7694444444
"RADAR Osijek",45.5027777778,18.5613888889
"RIJEKA/KOZALA",45.3369444444,14.4427777778
"RIJEKA/OMISALJ",45.2238888889,14.5819444444
"SENJ",44.9925,14.9033333333
"SIBENIK",43.7280555556,15.9063888889
"SISAK",45.4997222222,16.3666666667
"SLAVONSKI BROD",45.1591666667,17.9952777778
"SPLIT/MARJAN",43.5083333333,16.4263888889
"SPLIT/RESNIK",43.5394444444,16.3011111111
"VARAZDIN",46.2827777778,16.3638888889
"ZADAR RS",44.0969444444,15.3402777778
"ZADAR/PUNTAMIKA",44.13,15.2058333333
"ZADAR/ZEMUNIK",44.0969444444,15.3627777778
"ZAGREB/GRIC",45.8144444444,15.9719444444
"ZAGREB/MAKSIMIR",45.8219444444,16.0336111111
"ZAGREB/PLESO",45.7291666667,16.0538888889
"ZAVIZAN",44.8147222222,14.9752777778
"Zadar",44.1333351135,15.2166662216
"Zagreb-Cric",45.8166656494,15.9833335876
"Zagreb-Maksimir",45.8166656494,16.0333328247
"Zavizan",44.8166656494,14.9833335876
"ACHNA",35.0255056,33.7744306
"AGIA VARVARA",34.8954639,33.4263778
"AGIOS NEOFYTOS",34.8465861,32.4468583
"AGROS",34.9149,33.0157
"AKAMAS",35.026,32.3289
"ALONOUDI",34.9295,32.7012
"AMARGETI",34.8261167,32.5889028
"ANALIONTAS",35.0096139,33.2911222
"ASPROKREMMOS",34.7289444,32.5533639
"ASTROMERITIS",35.133,33.022
"ATHALASSA",35.1408333333,33.3963888889
"ATHALASSA AWS",35.141,33.3966
"ATHIENOU",35.0502,33.5423
"AVDIMOU",34.6843722,32.7573694
"CAVO GRECO",34.971,34.0708
"CHOULOU",34.8666611,32.5499972
"CHROMIO",34.9429611,32.8655306
"Cyprus Atmospheric Observatory - Ayia Marina",35.0381,33.0578
"Cyprus Atmospheric Observatory - Nicosia",35.140504,33.380694
"Cyprus Atmospheric Research Observatory - Limassol",34.677,33.0375
"DROUSEIA",34.9646806,32.3875472
"EPTAGONEIA",34.8473,33.1434
"FARMAKAS",34.9209389,33.1342389
"FRENAROS",35.0424,33.9176
"KAKORATZIA",34.8613,33.3825
"KALAVASOS",34.8045,33.2635
"KALO CHORIO",34.8500389,33.0289167
"KALOPANAYIOTIS",35.0053389,32.8262694
"KAMPOS SIMANTRO",35.0722,32.774
"KANNAVIOU",34.9297861,32.5859667
"KATHIKAS",34.9140972,32.4123139
"KATO PYRGOS",35.1815639,32.6870972
"KILANI",34.8439,32.8445
"KORNOS",34.9131,33.4022
"KOURIS",34.7229111,32.9224361
"KYKKOS",34.9828639,32.7422833
"KYPEROUNTA",34.9492,32.9825
"LARNACA AIRPORT",34.8733333333,33.6172222222
"LARNAKA AIRPORT AWS",34.8735,33.6173
"LEFKARA",34.895842,33.292878
"LEFKOSIA",35.1643667,33.3560722
"LEMESOS HARBOUR",34.6711861,33.0436778
"LIMASSOL NEW PORT",34.6457,33.004
"LINOU",35.0678,32.8982
"LYSOS",35.0119,32.528
"Larnaka (Rizoelia)",34.93654,33.56654
"MAKEDONITISSA",35.1524,33.3123
"MALLIA",34.8159,32.7852
"MAMMARI",35.172358,33.214879
"MATHIATIS",34.9611,33.331
"MENOGEIA",34.841,33.4288611
"OLYMPUS",34.938325,32.8600944
"PALAICHORI",34.9264667,33.0987833
"PANAGIA BRIDGE",35.0176028,33.0823778
"PANO AMIANTOS",34.9278028,32.9172528
"PAPHOS AIRPORT AWS",34.7154,32.4791
"PAPHOS AP",34.7194444444,32.4847222222
"PAPHOS AWS",34.7794306,32.4385472
"PARALIMNI",35.0617194,33.9713722
"PAREKLISIA",34.7388,33.159
"PENTAKOMO",34.7080278,33.2606389
"PLATANIA",34.9478,32.9258
"POLIS",35.042,32.4372
"POLYSTYPOS",34.9440417,33.0188639
"PRODROMOS",34.9499,32.8306
"PYRGOS AKONI",35.1415,32.6163
"Pafos Radar (Eliovounos, Nata)",34.771039,32.547502
"RADAR Kykkos",34.98,32.73
"SAITTAS",34.8632,32.9114
"TAMASOS",35.0172889,33.249175
"TEPAK",34.67696,33.037545
"TRIPILOS",34.9894,32.6818
"TROODOS PLATIA",34.9245,32.8815
"VISITOR CENTER",35.1445,33.4034
"XYLIATOS",35.0141,33.0492
"XYLOPHAGOU",34.977811,33.8379989
"ZYGI",34.741325,33.3271
"ABERTAMY",50.367742,12.816447
"AS",50.220602,12.179572
"Albrechtice",49.93146,16.646048
"Albrechtice nad Orlici",50.146705,16.062431
"Arnoltice",50.960661,15.097901
"As",50.252565,12.200243
"BAHNO",49.866846,15.234033
"BAVOROV",49.123742,14.079764
"BECHYNE",49.299444,14.469444
"BECOV NAD TEPLOU",50.0824,12.836679
"BEDRICHOV",50.81511,15.13708
"BEDRICHOV, NOVA LOUKA",50.81445,15.158215
"BELA POD PRADEDEM/CERVENOHORSKE SEDLO",50.125009,17.154264
"BELOTIN",49.5869,17.8042
"BELOTIN",49.587081,17.804221
"BENESOV",49.78862,14.69668
"BERNARTICE",49.3662453,14.3893392
"BEROUN",49.957926,14.0583
"BEZVEROV",49.993664,13.054363
"BILA, SALAJKA",49.4547,18.5233
"BILY POTOK, SMEDAVA",50.84452,15.27318
"BILY UJEZD/HROSKA",50.234904,16.209938
"BLANSKO-SLOUPECNIK",49.370306,16.65125
"BLUDOV-HRISTE",49.945557,16.923206
"BOHUMIN, ZABLATI",49.882,18.3692
"BOJKOVICE",49.0402,17.81
"BORKOVICE",49.207925,14.636825
"BOROHRADEK",50.105254,16.086691
"BOROVA LADA",48.99055,13.661958
"BOROVNO/MISOV",49.623944,13.727867
"BOSEN/MUZSKY",50.5222,15.0404
"BOZANOV",50.525216,16.361634
"BRANDYS NAD LABEM - STARA BOLESLAV",50.189691,14.660559
"BRANNA/FRANTISKOV",50.1324,17.0129
"BREZNICE",49.5542,13.9461
"BRNO - DETSKA NEMOCNICE",49.202725,16.616287
"BRNO, ZABOVRESKY",49.2165,16.5677
"BRNO-KROFTOVA",49.216473,16.567761
"BRNO-LISEN",49.213212,16.678025
"BRNO-SOBESICE",49.255542,16.620496
"BRNO-UVOZ (HOT SPOT)",49.198091,16.593643
"BRNO/TURANY",49.1530555556,16.6888888889
"BROD NAD DYJI",48.8733,16.5358
"BROUMOV",50.569966,16.343617
"BRTNICE",49.3069,15.6753
"BRUNTAL-SKOLA",49.987476,17.469481
"BUKOVINKA",49.296944,16.798889
"BYNOV",48.816603,14.799947
"BYSTRICE NAD PERNSTEJNEM",49.52416,16.25401
"BYSTRICE POD HOSTYNEM",49.3964,17.6706
"Bakov nad Jizerou",50.492418,14.937278
"Bakov nad Jizerou",50.474029,14.946501
"Bakov nad Jizerou",50.481815,14.960066
"Bavorov",49.114294,14.08565
"Bavoryne",49.89489,13.962973
"Becov",50.098704,12.84148
"Bednarec",49.182335,15.117558
"Bela pod Bezdezem",50.51041,14.813142
"Bela u Pecky",50.475505,15.571133
"Belec nad Orlici",50.201695,15.945939
"Benesov nad Ploucnici",50.7398,14.300131
"Bernartice nad Odrou",49.622134,17.935624
"Bernartice nad Odrou",49.621318,17.937075
"Beroun",49.957446,14.065667
"Bezdedice",50.482615,14.699054
"Bezdedice",50.48261,14.698916
"Bezmerov",49.333233,17.351771
"Bila Tremesna",50.45099,15.768648
"Bila Tremesna, Nove Lesy",50.44185,15.771273
"Bilany",49.311383,17.413167
"Bile Podoli, Zaricany",49.954319,15.455866
"Bily Kostel nad Nisou",50.81925,14.930611
"Bily Kriz",49.50261,18.53856
"Blansko u Hrochova Tynce",49.94916,15.939377
"Blatna",49.409956,13.890706
"Blatnice",49.720244,13.152693
"Blatnice pod Svatym Antoninkem",48.9423,17.4522
"Blevice",50.213151,14.241702
"Blizevedly",50.599225,14.447501
"Bliznovice",49.958287,15.954832
"Blsany",50.219687,13.477129
"Blucina",49.0567,16.652367
"Bochor",49.422783,17.41935
"Bohdasin",50.599262,16.216896
"Bohdikov",50.001155,16.897692
"Bohumilice",49.097696,13.804834
"Bohumin-Kopytov",49.939242,18.363688
"Bohumin-Kopytov",49.942682,18.349965
"Bohumin-Skrecon",49.918011,18.375767
"Bohumin-Sunychl",49.932629,18.352319
"Bohumin-Vrbice",49.88505,18.318846
"Bohuslavice",49.945704,18.155099
"Bohusov",50.241009,17.716415
"Bohusovice nad Ohri",50.494836,14.153971
"Bor",48.89146,14.801935
"Borecek",50.629697,14.719174
"Borecek",50.62971,14.719045
"Borek",49.02183,14.503265
"Boretice",48.917591,16.851839
"Boritov",49.448274,16.587401
"Borkovice",49.202089,14.659049
"Borohradek",50.105231,16.093335
"Borotice",48.854067,16.263583
"Borotice",48.868874,16.258617
"Borovany",48.885322,14.617814
"Borsov",49.742694,16.647565
"Borsov",48.931402,14.441763
"Borusov",49.78429,16.750442
"Bozanov",50.53196,16.359844
"Bozice",48.842617,16.28965
"Bozkov",49.734505,13.422662
